date,Content,Likes,Retweet
2020-06-15 22:06:44+00:00,"@SciGuySpace Tank didn’t burst, but leaked at 7.6 bar. This is a good result &amp; supports idea of 304L stainless being better than 301. We’re developing our own alloy to take this even further. Leak before burst is highly desirable.",3980,286
2020-06-15 21:56:42+00:00,"@Peter_J_Beck @torybruno @Starlinksat223 @Erdayastronaut Yeah. Merlin, using a single pintle injector with cold, liquid propellant, needs a longer chamber than Raptor, which uses a large number of coaxial injectors, despite Merlin being less than half thrust. Propellant enters Raptor chamber as hot gas that’s already mixed.",2214,72
2020-06-15 20:20:13+00:00,@tobyliiiiiiiiii @SciGuySpace Yes,1725,49
2020-06-15 20:19:45+00:00,"@SciGuySpace That’s the goal. There a few known weak points on this test tank, probably capable of more pressure. The second test tank to follow shortly has addressed the weak points.",1328,83
2020-06-15 19:39:12+00:00,@skysira @joshcohen @tokren1 @Andrew81947993 @FatEmperor @MarkChangizi @gordon_dyce @dvdclstn @Not_Far_Enough @DaphnaRedliner @MLevitt_NP2013 Accurate,623,23
2020-06-15 03:08:45+00:00,@vlives23 @LoopedBuffalo @Michaelnardone4 @FutureJurvetson @SpaceXStarlink @SpaceX Sure,1315,43
2020-06-15 03:01:04+00:00,"@Michaelnardone4 @FutureJurvetson @SpaceXStarlink @SpaceX Around 20ms. It’s designed to run real-time, competitive video games. Version 2, which is at lower altitude could be as low as 8ms latency.",2132,182
2020-06-14 19:57:57+00:00,@FutureJurvetson @SpaceXStarlink @SpaceX It will get even simpler. Just two instructions for Starlink: plug in &amp; point at sky. Can be done in either order.,25153,1161
2020-06-14 06:09:21+00:00,@JimBridenstine @NASA Congratulations Kathy!,8550,174
2020-06-11 16:02:48+00:00,"@mcot2222 @olenamuliarchuk @mrkylefield @cleantechnica Acceptable, if your drivetrain is very efficient &amp; you add a little manga",1365,39
2020-06-11 10:05:43+00:00,@justpaulinelol @engineers_feed As foretold by https://t.co/LJJCD7BAgX,10308,243
2020-06-11 10:01:41+00:00,@engineers_feed Stonks,51731,4044
2020-06-11 09:49:26+00:00,lol,476217,52609
2020-06-11 09:39:54+00:00,"@Erdayastronaut @i_gvf @SciGuySpace Exactly. Chartering a dedicated 747 flight around the world costs less than buying a small, single engine turboprop plane. In the same way, a giant reusable rocket flight is way cheaper than a tiny expendable rocket that can be used only once.",2708,160
2020-06-11 09:32:03+00:00,@tobyliiiiiiiiii @physorg_com @nature @SciReports True,1235,28
2020-06-11 09:15:13+00:00,"@olenamuliarchuk @mrkylefield @cleantechnica Battery industry is world champion at bs. “Lithium-ion” doesn’t really mean anything. What matters is cathode &amp; anode material. There are many choices, but nickel cathode with carbon-silicon anode works great.",1169,102
2020-06-11 09:05:01+00:00,@physorg_com @nature @SciReports I thought this was an Onion article,4183,103
2020-06-11 09:00:21+00:00,@blue_bnd @olenamuliarchuk @PPathole @mrkylefield @cleantechnica Staggeringly dumb,1065,44
2020-06-11 08:48:53+00:00,@PPathole @mrkylefield @cleantechnica I got the fuel cell question about 8000 times,1313,58
2020-06-11 08:11:24+00:00,@rhodanazanin1 @ABC7 @NBCLA @CBSLA It’s getting Biblical,1436,87
2020-06-11 08:10:31+00:00,"@mrkylefield @cleantechnica Exactly, fuel cells = fool sells",6007,354
2020-06-11 06:35:23+00:00,@realAnishPai Renewable energy passed coal in April https://t.co/1kRCyGXfN9,2194,161
2020-06-11 01:08:54+00:00,@TeslaTruckClub Worth considering,29676,519
2020-06-11 01:07:06+00:00,@pandabfr @Ophiltry Agreed,2573,30
2020-06-10 22:25:42+00:00,@Ophiltry Trèy Boucher,6067,82
2020-06-10 22:20:18+00:00,@jack Great point. Many articles are retweeted based on headlines that don’t match the content.,17058,907
2020-06-10 20:39:15+00:00,"@jamesrtyrrell Actually, we’re on SN30 for Raptor",1512,82
2020-06-10 20:38:24+00:00,@Erdayastronaut @nickwijngaards @SciGuySpace Sure. That’s long montage 🤣🤣,2957,80
2020-06-10 20:10:45+00:00,@engineers_feed Wow,17105,381
2020-06-10 19:29:15+00:00,@thesheetztweetz @SpaceX @Commercial_Crew @AstroBehnken @Astro_Doug @ingallsimages @NASAKennedy ❤️ the laser beam long exposure shots,1499,52
2020-06-10 19:23:19+00:00,"@nickwijngaards @Erdayastronaut @SciGuySpace Hundreds of improvements in manufacturability primarily (this is by far the hardest problem), mass down, thrust up, Isp up. Current improvement list continues past SN50. As the saying goes, it’s 1% inspiration &amp; 99% perspiration …",1714,97
2020-06-10 19:12:07+00:00,"@John_Gardi @SciGuySpace Also, insulation of a deep cryogen( which I’d call anything that liquifies nitrogen aka 78% of air) is heavy &amp; prone to heat leaks. H2 is hell.",879,46
2020-06-10 19:06:53+00:00,Tesla factory workplace safety is 5% better than industry average for manufacturers &amp; improving fast https://t.co/axmInA9fZb,9562,503
2020-06-10 18:55:11+00:00,"@Erdayastronaut @SciGuySpace Important technical note: due to higher O/F of CH4 vs RP1 (oxygen is dense) &amp; significant density increase of subcooled CH4 (plus no common dome insulation needed), plus cryo strength bump of CH4, tank mass of CH4/O2 stage is almost same as RP1/O2.",1650,94
2020-06-10 18:28:56+00:00,After which they are recycled https://t.co/xuu1ohdz52,13001,975
2020-06-10 18:26:00+00:00,Tesla batteries are lasting much longer than 200k miles / 320k km https://t.co/z882nf6yv9,7087,574
2020-06-10 18:22:29+00:00,"Moreover, energy produced by Tesla solar deployments far exceeds energy used in our factories https://t.co/IDqf5gWeFt",3963,344
2020-06-10 18:21:05+00:00,"Electric cars produce *much* less CO2 than fossil fuel cars, taking both electricity emission &amp; vehicle production into acount https://t.co/tsk9TXgW67",4307,512
2020-06-10 18:07:52+00:00,https://t.co/QPwGa1Rk8Z,4903,422
2020-06-10 18:07:22+00:00,"Posting Tesla Impact Report, this time with summary points &amp; charts in my reply tweets https://t.co/4lyaV7kIS4",21181,1755
2020-06-10 18:04:53+00:00,@venus47203379 @engineers_feed Haha. Will post summary.,701,17
2020-06-10 17:58:30+00:00,"@SciGuySpace Combined with SpaceX deep subcooling of propellants to near liquefaction temp of N2, use of common dome (CH4 &amp; O2 liquid at similar temps) &amp; higher T/W of engines enables de facto higher delta-V than an H2/O2 stage",1254,65
2020-06-10 17:52:12+00:00,"@SciGuySpace Quite a piece! I should credit Soviet/Russian engine work in the 80’s as being a factor in deciding to switch from H2 to CH4. They demonstrated excellent performance on test stands, with Isp up to 380 secs.",3211,173
2020-06-10 14:15:45+00:00,"Wort reading the whole thing
https://t.co/4lyaV7kIS4",34878,2608
2020-06-10 14:06:08+00:00,@jgrano305 @ICannot_Enough @GerberKawasaki @Tesla @joerogan We shall see …,1551,37
2020-06-10 14:05:37+00:00,@flcnhvy @GerberKawasaki @Tesla @joerogan Maybe I should retweet the top four or five point. What caught your eye the most?,1483,47
2020-06-10 14:03:46+00:00,@flcnhvy @GerberKawasaki @Tesla @joerogan Good point!,1066,29
2020-06-10 14:02:33+00:00,@ICannot_Enough @GerberKawasaki @Tesla @joerogan Yes,1598,95
2020-06-10 14:00:33+00:00,"@GerberKawasaki @Tesla (Formerly) mainstream media has systemic negative &amp; political bias about almost everything. Reading major newspapers makes you feel sad &amp; angry. That’s why they’re being crushed by @joerogan. Likes/retweets of old media are extremely low. Ironic article:
https://t.co/78uftW0P6t",18073,2464
2020-06-09 19:26:03+00:00,@UniverCurious Size matters,23156,1027
2020-06-09 01:04:36+00:00,@xkcdComic Sure seems that way 🤣🤣,6487,100
2020-06-09 01:01:44+00:00,@chriswarriner @flcnhvy Bad incentive structure,1004,41
2020-06-08 18:38:09+00:00,@flcnhvy @Erdayastronaut We’re working on new legs. Wider stance &amp; able to auto-level. Important for leaning into wind or landing on rocky &amp; pitted surfaces.,2337,129
2020-06-08 18:33:56+00:00,"@Erdayastronaut Forward thrusters are to stabilize ship when landing in high winds. If goal is max payload to moon per ship, no heatshield or flaps or big gas thruster packs are needed. No need to bring early ships back. They can serve as part of moon base alpha.",1831,115
2020-06-08 18:28:08+00:00,@Erdayastronaut Absolutely,2060,52
2020-06-08 18:26:54+00:00,"@JimBridenstine @Commercial_Crew @NASA Outcome-based contracting with multiple competitors is vastly better than cost-plus (especially if sole-sourced), as the former rewards results &amp; latter rewards waste. Outcome contracting should be applied broadly within government. The difference in results will be incredible.",10148,894
2020-06-08 17:57:53+00:00,@Lance210 🤣,13507,288
2020-06-08 17:46:52+00:00,"@PPathole @Tesla Autopilot prime directive is: don’t crash. What seems fast to humans is slow to a computer. 360 degree low light vision &amp; sonar, plus forward radar enable to be superhuman. Upcoming software upgrades will increasingly show the potential.",44733,2802
2020-06-08 17:28:25+00:00,Stankonia at https://t.co/LJJCD7BAgX,45892,3477
2020-06-08 16:27:58+00:00,@emmerichvideo @Tesla Good point,1147,30
2020-06-08 16:15:33+00:00,@engineers_feed And those who weren’t expecting a ternary joke,17547,422
2020-06-07 01:59:55+00:00,@Erdayastronaut @NASASpaceflight 81m,3195,130
2020-06-07 01:14:24+00:00,@Erdayastronaut @flcnhvy @NASASpaceflight Yeah. Even stacking on the pad will be quite an adventure!,1699,62
2020-06-07 01:02:27+00:00,@Erdayastronaut Creating the production system is &gt;1000% harder than building one rocket. This is the truly hard thing.,2976,139
2020-06-07 00:55:30+00:00,@Erdayastronaut It’s insane,2277,44
2020-06-07 00:48:14+00:00,@nextspaceflight @alvianchoiri @timmerenginerd @kulpability @NASASpaceflight Pursuing all three. Hard to say right now.,1477,66
2020-06-07 00:46:56+00:00,Gateway to Mars,58654,2810
2020-06-07 00:39:07+00:00,@RenataKonkoly @flcnhvy @PPathole @rSpaceX @SpaceX Lot has happened since then!,859,21
2020-06-07 00:34:56+00:00,"@alvianchoiri @timmerenginerd @kulpability @NASASpaceflight 3600 tons of propellant, almost 80% of which is densified liquid oxygen",893,39
2020-06-07 00:26:47+00:00,@flcnhvy @PPathole @rSpaceX @SpaceX Haha true,960,26
2020-06-07 00:22:17+00:00,@rSpaceX @SpaceX SpaceX Software AMA,3988,112
2020-06-07 00:02:25+00:00,"@NASASpaceflight Yeah, for Super Heavy stacking",2602,137
2020-06-06 23:57:35+00:00,@NASASpaceflight Giant high bay coming soon,3765,161
2020-06-06 23:42:00+00:00,"Starship Production Complex
Boca Chica, Texas https://t.co/pd4ka93bv5",120302,6777
2020-06-06 20:56:04+00:00,@venus47203379 @MKBHD What a cute &amp; happy dog!,2095,54
2020-06-06 20:47:33+00:00,@MKBHD Big line at the barbershop,17455,369
2020-06-06 08:21:53+00:00,@akidesir Thursday,1378,46
2020-06-06 07:54:09+00:00,@CodingMark I guess more people need to get more involved in the party primaries (which is a chore),7707,291
2020-06-06 07:48:25+00:00,The gerontocracy is out of touch with the people,138990,15609
2020-06-06 07:06:09+00:00,"Selling weed literally went from major felony to essential business (open during pandemic) in much of America &amp; yet many are still in prison. Doesn’t make sense, isn’t right.",638427,136225
2020-06-06 06:54:21+00:00,"This will probably get me into trouble, but I feel I have to say it",267009,23241
2020-06-06 06:31:26+00:00,@PPathole Good point haha,2943,42
2020-06-06 03:38:45+00:00,Order a Tesla online in 2 mins at https://t.co/46TXqRrsdr,46210,2900
2020-06-06 03:35:34+00:00,Tesla Model Y review by Dan Neil https://t.co/3oS85UFaaR,23316,1646
2020-06-05 16:21:36+00:00,@NASASpaceflight Methalox is the right propellant. Should be staged combustion &amp; highly reusable.,4574,167
2020-06-05 05:43:14+00:00,@Martian_Will @flcnhvy @Jbw29pitt @PPathole Yes,3236,190
2020-06-05 05:41:37+00:00,"@flcnhvy @Jbw29pitt @PPathole About a dozen transfer windows, so ~25 years",1591,87
2020-06-04 18:36:40+00:00,"@flcnhvy @SpaceX @NASA Wow, hard to believe that was 10 years ago!",7055,170
2020-06-04 18:34:27+00:00,@cam5442 @FlatJannrickles @AlexBerenson @JeffBezos @jack @Twitter Jack is doing his best. I support him.,3152,140
2020-06-04 18:01:32+00:00,@AlexBerenson @JeffBezos Time to break up Amazon. Monopolies are wrong!,30545,6714
2020-06-04 17:54:54+00:00,@AlexBerenson This is insane @JeffBezos,14837,1901
2020-06-04 17:52:59+00:00,@PPathole That’s when all life on Earth will be boiled off. What matters is how long civilization is capable of making the jump to Mars. This could be a very short period of time measured in decades. It took 4.5 billion years to get to this point &amp; civilization isn’t looking super stable.,3041,271
2020-06-04 17:27:23+00:00,"@SciGuySpace So many war stories over 18 eventful years! But Starship can make life multiplanetary, which is what really matters for safeguarding the light of consciousness &amp; life as we know it. 100X improvement over Falcon/Dragon.",11501,725
2020-06-02 02:54:03+00:00,Off Twitter for a while,479963,25108
2020-06-01 18:59:21+00:00,@PPathole Starship is the key to making life multiplanetary &amp; protecting the light of consciousness,31424,1845
2020-06-01 11:19:34+00:00,@mharrisonair Well said,10013,382
2020-06-01 10:54:30+00:00,@DjKeyWay Definitely not right that the other officers were charged with nothing. What message does this send in general to officers who stand by while another does wrong? #JusticeForGeorge,8470,1105
2020-06-01 10:27:19+00:00,@scale_banana @engineers_feed Where’s the banana!?,59832,1280
2020-05-31 19:46:25+00:00,Nine years later,350784,29702
2020-05-31 18:25:58+00:00,@NASASpaceflight Must be due to relativistic aging 😉,3185,90
2020-05-31 18:14:19+00:00,@NASASpaceflight Brought home by same person who placed it there almost a decade ago,15063,658
2020-05-31 18:11:42+00:00,"@Rogozin @SpaceX @JimBridenstine @roscosmos @NASA Спасибо, сэр, ха-ха. Мы рассчитываем на взаимовыгодное и процветающее долгосрочное сотрудничество.
- Elon",10601,1336
2020-05-31 17:31:11+00:00,@SpaceX @NASA @AstroBehnken @Astro_Doug Congratulations Bob &amp; Doug on docking &amp; hatch opening on @Space_Station!,66598,4815
2020-05-31 11:37:02+00:00,@TeslaGong @TeslaTested Sure,4130,77
2020-05-31 11:34:41+00:00,@TeslaTested Probably,83561,1447
2020-05-31 11:32:20+00:00,Dragon docks with @Space_Station in ~3 hours,138371,13698
2020-05-31 00:34:02+00:00,@NASA @SpaceX @AstroBehnken @Astro_Doug @Space_Station Dragonship Endeavor,56690,3273
2020-05-30 19:17:55+00:00,5 mins to T-0,777323,44774
2020-05-30 11:38:33+00:00,"@engineers_feed Falcon/Dragon are designed to withstand multiple lightning strikes, but we don’t think it would be wise to take this risk",54246,2047
2020-05-30 11:34:59+00:00,"@Commercial_Crew @NASA @SpaceX Proceeding with countdown today, weather cancellation risk ~50%",22477,2099
2020-05-30 10:30:02+00:00,@fermatslibrary Yes,4329,119
2020-05-29 18:29:25+00:00,"@cleantechnica Worth noting that, as of Jan 1, Tesla buyers no longer received any federal tax credit. Model 3 led despite this disadvantage.",10069,402
2020-05-29 02:28:33+00:00,"@Erdayastronaut @vincent13031925 We slowed down a bit to allow Supercharger V3 production to get going, but now will speed up!",3722,139
2020-05-29 02:22:57+00:00,@vincent13031925 More Superchargers coming soon!,29706,628
2020-05-27 21:40:52+00:00,@SpaceX @tristaneaton human kind,23634,807
2020-05-27 20:08:10+00:00,https://t.co/mMHsTxyxNx,540223,44236
2020-05-27 03:43:35+00:00,Sunset https://t.co/fpLhlqvuJg,435728,45313
2020-05-27 03:27:30+00:00,"@SciGuySpace @ChrisG_NSF Yeah, Atlantic weather review tomorrow morning will determine if we can launch",4511,198
2020-05-27 02:43:41+00:00,@Rachael_Joy Feels so long ago,6802,124
2020-05-26 18:40:50+00:00,@SamTalksTesla @RationalEtienne @thirdrowtesla @wholemarslog @28delayslater @vincent13031925 @teslaownersSV Haha true,6220,121
2020-05-26 18:06:09+00:00,@EmreKelly 😎,3351,69
2020-05-26 16:20:23+00:00,@flcnhvy I sure hope so!,6404,115
2020-05-26 16:15:06+00:00,Dragon Dawn https://t.co/mz1EzU5GSO,148791,16444
